Flight_ID,Departure_Time,Arrival_Time,Actual_Departure_Time,Actual_Arrival_Time,Departure_Airport,Arrival_Airport,Flight_Distance,Aircraft_Type,Delayed,Wind_Speed,Weather,Loss_Cost
Flight1119,2023-04-22 12:21:00,2023-04-22 15:17:00,2023-04-22 12:28:21.000,2023-04-22 15:24:21.000,AIR0,AIR4,2230,A321,True,49,stormy,2410.7999999999997
Flight1120,2023-03-04 23:54:00,2023-03-05 06:19:00,2023-03-04 23:57:42.000,2023-03-05 06:22:42.000,AIR2,AIR9,847,A320,True,37,sunny,762.2
Flight1121,2023-10-15 14:52:00,2023-10-15 23:41:00,2023-10-15 14:57:51.000,2023-10-15 23:46:51.000,AIR0,AIR9,2051,A320,True,39,stormy,1988.9999999999998
Flight1122,2023-11-29 09:40:00,2023-11-29 18:02:00,2023-11-29 09:40:12.000,2023-11-29 18:02:12.000,AIR5,AIR5,915,A319,True,2,sunny,48.400000000000006
Flight1123,2023-04-08 01:44:00,2023-04-08 08:20:00,2023-04-08 01:45:42.000,2023-04-08 08:21:42.000,AIR5,AIR9,1236,A340,True,17,sunny,496.4
Flight1124,2023-07-11 00:30:00,2023-07-11 09:23:00,2023-07-11 00:33:28.800,2023-07-11 09:26:28.800,AIR6,AIR8,1750,A319,True,29,rainy,696.0
Flight1125,2023-06-22 23:11:00,2023-06-23 00:16:00,2023-06-22 23:15:48.000,2023-06-23 00:20:48.000,AIR0,AIR9,2051,A319,True,40,rainy,1708.8
Flight1126,2023-08-24 16:04:00,2023-08-24 21:14:00,2023-08-24 16:09:06.000,2023-08-24 21:19:06.000,AIR2,AIR5,1515,A380,True,34,stormy,1234.1999999999998
Flight1127,2023-10-09 02:41:00,2023-10-09 08:21:00,2023-10-09 02:43:24.000,2023-10-09 08:23:24.000,AIR7,AIR5,401,Boeing 777,True,20,rainy,532.8
Flight1128,2023-03-24 06:28:00,2023-03-24 07:32:00,2023-03-24 06:31:18.000,2023-03-24 07:35:18.000,AIR4,AIR6,1427,Boeing 777,True,22,stormy,996.5999999999999
Flight1129,2023-02-11 09:55:00,2023-02-11 18:03:00,2023-02-11 09:58:27.000,2023-02-11 18:06:27.000,AIR1,AIR5,937,A321,True,23,stormy,1117.8
Flight1130,2023-09-05 23:47:00,2023-09-06 04:59:00,2023-09-05 23:50:28.800,2023-09-06 05:02:28.800,AIR0,AIR4,2230,A320,True,29,rainy,1113.6
Flight1131,2023-01-20 10:32:00,2023-01-20 12:05:00,2023-01-20 10:34:52.800,2023-01-20 12:07:52.800,AIR3,AIR4,2443,A380,True,24,rainy,892.8000000000001
Flight1132,2023-05-18 07:51:00,2023-05-18 09:40:00,2023-05-18 07:51:00.000,2023-05-18 09:40:00.000,AIR0,AIR3,1613,Boeing 777,False,0,sunny,0.0
Flight1133,2023-09-02 03:22:00,2023-09-02 10:31:00,2023-09-02 03:23:26.400,2023-09-02 10:32:26.400,AIR1,AIR6,270,A340,True,12,rainy,365.76000000000005
Flight1134,2023-05-11 21:34:00,2023-05-12 02:59:00,2023-05-11 21:39:16.800,2023-05-12 03:04:16.800,AIR7,AIR3,1358,A340,True,44,rainy,1056.0
Flight1135,2023-07-10 01:32:00,2023-07-10 07:17:00,2023-07-10 01:33:12.000,2023-07-10 07:18:12.000,AIR5,AIR7,2441,A321,True,8,stormy,249.6
Flight1136,2023-03-07 08:44:00,2023-03-07 12:32:00,2023-03-07 08:51:12.000,2023-03-07 12:39:12.000,AIR6,AIR8,1750,A320,True,48,stormy,2232.0
Flight1137,2023-09-19 04:00:00,2023-09-19 13:50:00,2023-09-19 04:04:55.200,2023-09-19 13:54:55.200,AIR7,AIR2,847,A319,True,41,rainy,1535.04
Flight1138,2023-09-04 21:19:00,2023-09-05 00:14:00,2023-09-04 21:24:45.600,2023-09-05 00:19:45.600,AIR3,AIR2,1730,A320,True,48,rainy,2073.6000000000004
Flight1139,2023-03-23 02:39:00,2023-03-23 08:33:00,2023-03-23 02:43:48.000,2023-03-23 08:37:48.000,AIR7,AIR8,682,A320,True,32,stormy,1094.3999999999999
Flight1140,2023-12-24 15:52:00,2023-12-24 23:16:00,2023-12-24 15:56:26.400,2023-12-24 23:20:26.400,AIR9,AIR0,1917,A380,True,37,rainy,1545.12
Flight1141,2023-11-10 21:53:00,2023-11-11 07:11:00,2023-11-10 21:55:24.000,2023-11-11 07:13:24.000,AIR8,AIR6,1428,A321,True,24,sunny,504.0
Flight1142,2023-11-27 12:36:00,2023-11-27 15:22:00,2023-11-27 12:36:45.000,2023-11-27 15:22:45.000,AIR3,AIR7,2062,A380,True,5,stormy,219.0
Flight1143,2023-07-13 21:48:00,2023-07-14 04:31:00,2023-07-13 21:50:24.000,2023-07-14 04:33:24.000,AIR7,AIR4,210,A320,True,24,sunny,561.6
Flight1144,2023-03-31 01:27:00,2023-03-31 02:54:00,2023-03-31 01:27:00.000,2023-03-31 02:54:00.000,AIR4,AIR9,790,A380,False,0,stormy,0.0
Flight1145,2023-07-29 00:51:00,2023-07-29 09:14:00,2023-07-29 00:52:30.000,2023-07-29 09:15:30.000,AIR7,AIR1,957,A320,True,10,stormy,402.0
Flight1146,2023-12-17 18:20:00,2023-12-17 22:02:00,2023-12-17 18:21:26.400,2023-12-17 22:03:26.400,AIR1,AIR8,2067,A320,True,12,rainy,509.76000000000005
Flight1147,2023-04-16 05:39:00,2023-04-16 13:43:00,2023-04-16 05:42:36.000,2023-04-16 13:46:36.000,AIR9,AIR2,1663,A320,True,30,rainy,1123.2
Flight1148,2023-08-21 19:50:00,2023-08-21 22:11:00,2023-08-21 19:52:42.000,2023-08-21 22:13:42.000,AIR9,AIR9,476,A319,True,27,sunny,912.6
Flight1149,2023-01-24 13:57:00,2023-01-24 19:01:00,2023-01-24 13:58:39.000,2023-01-24 19:02:39.000,AIR2,AIR7,1512,Boeing 737,True,11,stormy,541.1999999999999
Flight1150,2023-01-15 17:16:00,2023-01-15 20:38:00,2023-01-15 17:21:51.000,2023-01-15 20:43:51.000,AIR6,AIR4,1977,A380,True,39,stormy,1626.3
Flight1151,2023-02-18 06:15:00,2023-02-18 10:18:00,2023-02-18 06:19:33.600,2023-02-18 10:22:33.600,AIR0,AIR2,888,A321,True,38,rainy,1431.8400000000001
Flight1152,2023-10-16 02:20:00,2023-10-16 07:53:00,2023-10-16 02:20:36.000,2023-10-16 07:53:36.000,AIR2,AIR0,469,A340,True,4,stormy,198.0
Flight1153,2023-03-03 05:10:00,2023-03-03 07:15:00,2023-03-03 05:10:21.600,2023-03-03 07:15:21.600,AIR4,AIR6,1427,A380,True,3,rainy,131.04000000000002
Flight1154,2023-05-25 21:57:00,2023-05-26 05:17:00,2023-05-25 22:01:39.000,2023-05-26 05:21:39.000,AIR7,AIR3,1358,Boeing 777,True,31,stormy,1711.2
Flight1155,2023-08-28 23:15:00,2023-08-29 01:14:00,2023-08-28 23:16:57.000,2023-08-29 01:15:57.000,AIR6,AIR2,694,A380,True,13,stormy,573.3
Flight1156,2023-03-29 03:59:00,2023-03-29 07:16:00,2023-03-29 04:06:12.000,2023-03-29 07:23:12.000,AIR6,AIR1,1374,A340,True,48,stormy,2059.2000000000003
Flight1157,2023-05-09 14:00:00,2023-05-09 21:59:00,2023-05-09 14:01:12.000,2023-05-09 22:00:12.000,AIR8,AIR0,865,A380,True,10,rainy,242.39999999999998
Flight1158,2023-08-29 17:03:00,2023-08-30 02:42:00,2023-08-29 17:04:21.000,2023-08-30 02:43:21.000,AIR3,AIR4,2443,A380,True,9,stormy,351.0
Flight1159,2023-01-04 04:25:00,2023-01-04 11:47:00,2023-01-04 04:26:12.000,2023-01-04 11:48:12.000,AIR3,AIR0,1394,A380,True,8,stormy,480.0
Flight1160,2023-05-13 20:58:00,2023-05-14 06:46:00,2023-05-13 21:01:27.000,2023-05-14 06:49:27.000,AIR6,AIR7,1837,A320,True,23,stormy,779.7
Flight1161,2023-12-04 05:32:00,2023-12-04 13:23:00,2023-12-04 05:38:36.000,2023-12-04 13:29:36.000,AIR3,AIR5,656,A320,True,44,stormy,1465.1999999999998
Flight1162,2023-06-13 04:57:00,2023-06-13 07:50:00,2023-06-13 05:00:36.000,2023-06-13 07:53:36.000,AIR1,AIR3,2410,A380,True,30,rainy,813.6
Flight1163,2023-12-08 02:13:00,2023-12-08 03:40:00,2023-12-08 02:15:42.000,2023-12-08 03:42:42.000,AIR9,AIR2,1663,A380,True,18,stormy,988.2
Flight1164,2023-03-19 06:37:00,2023-03-19 16:00:00,2023-03-19 06:41:19.200,2023-03-19 16:04:19.200,AIR8,AIR4,2184,A321,True,36,rainy,959.0399999999998
Flight1165,2023-09-30 07:57:00,2023-09-30 16:28:00,2023-09-30 07:58:26.400,2023-09-30 16:29:26.400,AIR0,AIR1,653,A320,True,12,rainy,388.80000000000007
Flight1166,2023-10-29 07:16:00,2023-10-29 08:27:00,2023-10-29 07:17:18.000,2023-10-29 08:28:18.000,AIR4,AIR5,1345,A340,True,13,sunny,317.2
Flight1167,2023-03-18 23:07:00,2023-03-19 03:18:00,2023-03-18 23:12:42.000,2023-03-19 03:23:42.000,AIR4,AIR3,2446,A340,True,38,stormy,1869.6000000000001
Flight1168,2023-02-02 04:56:00,2023-02-02 07:55:00,2023-02-02 05:00:19.200,2023-02-02 07:59:19.200,AIR1,AIR9,822,Boeing 737,True,36,rainy,1114.56
Flight1169,2023-07-15 18:47:00,2023-07-15 23:19:00,2023-07-15 18:52:33.000,2023-07-15 23:24:33.000,AIR9,AIR2,1663,A321,True,37,stormy,2042.3999999999999
Flight1170,2023-03-15 14:28:00,2023-03-15 15:36:00,2023-03-15 14:28:28.800,2023-03-15 15:36:28.800,AIR3,AIR0,1394,Boeing 737,True,4,rainy,180.48000000000002
Flight1171,2023-08-17 20:42:00,2023-08-17 22:32:00,2023-08-17 20:46:12.000,2023-08-17 22:36:12.000,AIR6,AIR1,1374,A321,True,35,rainy,1579.2
Flight1172,2023-09-10 14:24:00,2023-09-10 20:12:00,2023-09-10 14:25:12.000,2023-09-10 20:13:12.000,AIR4,AIR5,1345,Boeing 737,True,12,sunny,350.4
Flight1173,2023-04-28 21:48:00,2023-04-29 00:04:00,2023-04-28 21:52:12.000,2023-04-29 00:08:12.000,AIR3,AIR7,2062,A380,True,35,rainy,1486.8
Flight1174,2023-06-03 09:05:00,2023-06-03 15:58:00,2023-06-03 09:09:57.000,2023-06-03 16:02:57.000,AIR5,AIR8,1903,Boeing 737,True,33,stormy,1098.9
Flight1175,2023-11-03 18:22:00,2023-11-04 03:44:00,2023-11-03 18:23:42.000,2023-11-04 03:45:42.000,AIR3,AIR8,2245,A340,True,17,sunny,353.59999999999997
Flight1176,2023-04-06 20:57:00,2023-04-07 02:32:00,2023-04-06 20:58:12.000,2023-04-07 02:33:12.000,AIR3,AIR8,2245,A321,True,12,sunny,357.59999999999997
Flight1177,2023-09-06 09:21:00,2023-09-06 18:49:00,2023-09-06 09:22:21.000,2023-09-06 18:50:21.000,AIR0,AIR4,2230,Boeing 737,True,9,stormy,280.8
Flight1178,2023-11-03 21:37:00,2023-11-04 03:48:00,2023-11-03 21:43:45.000,2023-11-04 03:54:45.000,AIR7,AIR7,373,A321,True,45,stormy,2160.0
Flight1179,2023-12-10 23:31:00,2023-12-11 02:39:00,2023-12-10 23:31:27.000,2023-12-11 02:39:27.000,AIR0,AIR5,2078,A320,True,3,stormy,147.6
Flight1180,2023-10-07 06:48:00,2023-10-07 15:31:00,2023-10-07 06:48:43.200,2023-10-07 15:31:43.200,AIR4,AIR5,1345,A321,True,6,rainy,198.72000000000003
Flight1181,2023-11-13 10:44:00,2023-11-13 14:38:00,2023-11-13 10:46:31.200,2023-11-13 14:40:31.200,AIR5,AIR9,1236,Boeing 777,True,21,rainy,882.0
Flight1182,2023-01-25 16:10:00,2023-01-26 00:51:00,2023-01-25 16:12:06.000,2023-01-26 00:53:06.000,AIR8,AIR6,1428,Boeing 737,True,21,sunny,617.4
Flight1183,2023-04-02 06:43:00,2023-04-02 15:46:00,2023-04-02 06:47:03.000,2023-04-02 15:50:03.000,AIR2,AIR6,2038,A320,True,27,stormy,1109.7
Flight1184,2023-06-17 08:52:00,2023-06-17 18:25:00,2023-06-17 08:52:36.000,2023-06-17 18:25:36.000,AIR5,AIR7,2441,Boeing 777,True,4,stormy,128.4
Flight1185,2023-08-08 08:32:00,2023-08-08 15:59:00,2023-08-08 08:32:48.000,2023-08-08 15:59:48.000,AIR4,AIR9,790,A380,True,8,sunny,225.60000000000002
Flight1186,2023-08-26 16:30:00,2023-08-26 18:25:00,2023-08-26 16:32:12.000,2023-08-26 18:27:12.000,AIR0,AIR8,1803,Boeing 737,True,22,sunny,497.20000000000005
Flight1187,2023-01-07 22:04:00,2023-01-08 01:59:00,2023-01-07 22:05:48.000,2023-01-08 02:00:48.000,AIR3,AIR6,1087,A320,True,12,stormy,576.0
Flight1188,2023-10-07 03:15:00,2023-10-07 05:38:00,2023-10-07 03:15:54.000,2023-10-07 05:38:54.000,AIR7,AIR0,2147,Boeing 737,True,6,stormy,216.0
Flight1189,2023-04-22 08:23:00,2023-04-22 10:04:00,2023-04-22 08:23:28.800,2023-04-22 10:04:28.800,AIR3,AIR3,1891,A319,True,4,rainy,149.76000000000002
Flight1190,2023-05-12 23:45:00,2023-05-13 08:53:00,2023-05-12 23:47:31.200,2023-05-13 08:55:31.200,AIR2,AIR1,2256,A380,True,21,rainy,589.68
Flight1191,2023-11-26 01:31:00,2023-11-26 04:55:00,2023-11-26 01:36:24.000,2023-11-26 05:00:24.000,AIR6,AIR1,1374,A380,True,45,rainy,2116.8
Flight1192,2023-09-28 17:29:00,2023-09-29 02:15:00,2023-09-28 17:29:36.000,2023-09-29 02:15:36.000,AIR0,AIR3,1613,Boeing 777,True,4,stormy,156.0
Flight1193,2023-08-11 04:11:00,2023-08-11 12:05:00,2023-08-11 04:14:42.000,2023-08-11 12:08:42.000,AIR0,AIR7,1290,A380,True,37,sunny,828.8000000000001
Flight1194,2023-01-04 06:52:00,2023-01-04 11:19:00,2023-01-04 06:56:48.000,2023-01-04 11:23:48.000,AIR2,AIR5,1515,Boeing 737,True,48,sunny,1872.0
Flight1195,2023-06-28 06:06:00,2023-06-28 14:58:00,2023-06-28 06:11:24.000,2023-06-28 15:03:24.000,AIR8,AIR0,865,A321,True,45,rainy,1339.2
Flight1196,2023-12-06 00:22:00,2023-12-06 05:47:00,2023-12-06 00:26:30.000,2023-12-06 05:51:30.000,AIR2,AIR8,182,Boeing 777,True,30,stormy,1746.0
Flight1197,2023-11-03 23:33:00,2023-11-04 00:37:00,2023-11-03 23:37:03.000,2023-11-04 00:41:03.000,AIR3,AIR7,2062,A380,True,27,stormy,1231.2
Flight1198,2023-05-06 17:22:00,2023-05-06 19:18:00,2023-05-06 17:28:00.000,2023-05-06 19:24:00.000,AIR9,AIR5,2306,A320,True,40,stormy,1896.0
Flight1199,2023-02-02 03:24:00,2023-02-02 10:49:00,2023-02-02 03:29:24.000,2023-02-02 10:54:24.000,AIR9,AIR4,1434,A320,True,36,stormy,1641.6000000000001
Flight1200,2023-03-12 21:05:00,2023-03-13 01:57:00,2023-03-12 21:05:18.000,2023-03-13 01:57:18.000,AIR8,AIR6,1428,Boeing 777,True,3,sunny,97.2
Flight1201,2023-10-29 20:00:00,2023-10-30 05:38:00,2023-10-29 20:00:00.000,2023-10-30 05:38:00.000,AIR2,AIR0,469,A320,False,0,sunny,0.0
Flight1202,2023-07-26 22:25:00,2023-07-27 02:49:00,2023-07-26 22:26:42.000,2023-07-27 02:50:42.000,AIR7,AIR0,2147,Boeing 777,True,17,sunny,533.8
Flight1203,2023-08-19 18:34:00,2023-08-19 23:46:00,2023-08-19 18:40:27.000,2023-08-19 23:52:27.000,AIR9,AIR1,446,A380,True,43,stormy,2089.8
Flight1204,2023-01-01 10:57:00,2023-01-01 17:36:00,2023-01-01 11:00:36.000,2023-01-01 17:39:36.000,AIR0,AIR0,492,A321,True,36,sunny,1094.4
Flight1205,2023-04-07 10:31:00,2023-04-07 17:32:00,2023-04-07 10:32:39.000,2023-04-07 17:33:39.000,AIR8,AIR9,651,A319,True,11,stormy,570.9
Flight1206,2023-02-22 22:51:00,2023-02-23 04:20:00,2023-02-22 22:51:36.000,2023-02-23 04:20:36.000,AIR4,AIR7,1842,Boeing 737,True,6,sunny,186.0
Flight1207,2023-07-26 13:56:00,2023-07-26 15:24:00,2023-07-26 14:01:16.800,2023-07-26 15:29:16.800,AIR3,AIR2,1730,Boeing 737,True,44,rainy,1404.48
Flight1208,2023-11-29 06:09:00,2023-11-29 09:06:00,2023-11-29 06:10:04.800,2023-11-29 09:07:04.800,AIR4,AIR8,757,A340,True,9,rainy,259.2
Flight1209,2023-07-19 19:12:00,2023-07-19 23:08:00,2023-07-19 19:17:38.400,2023-07-19 23:13:38.400,AIR6,AIR6,1041,A320,True,47,rainy,1895.04
Flight1210,2023-07-30 09:36:00,2023-07-30 16:16:00,2023-07-30 09:40:06.000,2023-07-30 16:20:06.000,AIR3,AIR9,154,A380,True,41,sunny,1164.3999999999999
Flight1211,2023-09-26 20:33:00,2023-09-26 23:30:00,2023-09-26 20:37:40.800,2023-09-26 23:34:40.800,AIR4,AIR6,1427,Boeing 737,True,39,rainy,1123.2
Flight1212,2023-06-02 09:08:00,2023-06-02 13:04:00,2023-06-02 09:10:02.400,2023-06-02 13:06:02.400,AIR2,AIR3,585,A340,True,17,rainy,718.08
Flight1213,2023-11-27 22:00:00,2023-11-27 23:12:00,2023-11-27 22:00:27.000,2023-11-27 23:12:27.000,AIR7,AIR5,401,A320,True,3,stormy,136.8
Flight1214,2023-09-01 19:13:00,2023-09-01 23:48:00,2023-09-01 19:13:54.000,2023-09-01 23:48:54.000,AIR6,AIR3,1810,Boeing 737,True,6,stormy,248.4
Flight1215,2023-09-08 15:53:00,2023-09-09 01:50:00,2023-09-08 15:55:38.400,2023-09-09 01:52:38.400,AIR3,AIR7,2062,A319,True,22,rainy,960.96
Flight1216,2023-09-06 13:00:00,2023-09-06 22:43:00,2023-09-06 13:00:43.200,2023-09-06 22:43:43.200,AIR0,AIR0,492,Boeing 777,True,6,rainy,181.44000000000003
Flight1217,2023-12-02 05:04:00,2023-12-02 09:04:00,2023-12-02 05:04:50.400,2023-12-02 09:04:50.400,AIR7,AIR7,373,A380,True,7,rainy,309.12
Flight1218,2023-11-15 01:18:00,2023-11-15 10:47:00,2023-11-15 01:20:00.000,2023-11-15 10:49:00.000,AIR0,AIR4,2230,Boeing 737,True,20,sunny,676.0
Flight1219,2023-11-04 20:45:00,2023-11-05 05:07:00,2023-11-04 20:49:48.000,2023-11-05 05:11:48.000,AIR1,AIR0,305,Boeing 777,True,32,stormy,1516.8
Flight1220,2023-01-17 20:25:00,2023-01-17 22:48:00,2023-01-17 20:27:06.000,2023-01-17 22:50:06.000,AIR9,AIR5,2306,A380,True,14,stormy,457.8
Flight1221,2023-04-07 07:04:00,2023-04-07 15:21:00,2023-04-07 07:09:09.600,2023-04-07 15:26:09.600,AIR1,AIR5,937,Boeing 737,True,43,rainy,1754.4
Flight1222,2023-08-22 17:49:00,2023-08-23 03:13:00,2023-08-22 17:49:28.800,2023-08-23 03:13:28.800,AIR5,AIR6,416,A320,True,4,rainy,111.36000000000001
Flight1223,2023-10-06 23:40:00,2023-10-07 08:45:00,2023-10-06 23:43:43.200,2023-10-07 08:48:43.200,AIR1,AIR6,270,A380,True,31,rainy,996.9599999999999
Flight1224,2023-09-28 10:12:00,2023-09-28 16:45:00,2023-09-28 10:15:50.400,2023-09-28 16:48:50.400,AIR7,AIR6,353,A321,True,32,rainy,1413.1200000000001
Flight1225,2023-01-02 15:56:00,2023-01-02 21:34:00,2023-01-02 15:59:36.000,2023-01-02 21:37:36.000,AIR0,AIR6,1399,A319,True,30,rainy,1404.0
Flight1226,2023-01-13 17:26:00,2023-01-14 03:02:00,2023-01-13 17:29:27.000,2023-01-14 03:05:27.000,AIR8,AIR6,1428,A319,True,23,stormy,1069.5
Flight1227,2023-04-23 03:26:00,2023-04-23 12:49:00,2023-04-23 03:26:50.400,2023-04-23 12:49:50.400,AIR1,AIR9,822,A320,True,7,rainy,268.8
Flight1228,2023-04-04 22:32:00,2023-04-05 06:03:00,2023-04-04 22:39:12.000,2023-04-05 06:10:12.000,AIR1,AIR0,305,A380,True,48,stormy,2361.6
Flight1229,2023-07-31 07:53:00,2023-07-31 11:03:00,2023-07-31 07:53:18.000,2023-07-31 11:03:18.000,AIR3,AIR1,1775,A380,True,3,sunny,120.0
Flight1230,2023-02-24 14:42:00,2023-02-25 00:11:00,2023-02-24 14:45:21.600,2023-02-25 00:14:21.600,AIR9,AIR4,1434,A380,True,28,rainy,866.88
Flight1231,2023-07-15 16:27:00,2023-07-16 00:38:00,2023-07-15 16:31:06.000,2023-07-16 00:42:06.000,AIR0,AIR5,2078,A320,True,41,sunny,1180.8
Flight1232,2023-10-19 11:14:00,2023-10-19 20:42:00,2023-10-19 11:15:03.000,2023-10-19 20:43:03.000,AIR1,AIR3,2410,A320,True,7,stormy,245.70000000000002
Flight1233,2023-03-28 22:41:00,2023-03-29 03:35:00,2023-03-28 22:43:12.000,2023-03-29 03:37:12.000,AIR9,AIR0,1917,A319,True,22,sunny,862.4000000000001
Flight1234,2023-11-07 08:28:00,2023-11-07 15:00:00,2023-11-07 08:32:26.400,2023-11-07 15:04:26.400,AIR1,AIR5,937,A320,True,37,rainy,1465.1999999999998
Flight1235,2023-12-12 00:17:00,2023-12-12 05:41:00,2023-12-12 00:17:09.000,2023-12-12 05:41:09.000,AIR4,AIR2,157,A321,True,1,stormy,53.1
Flight1236,2023-01-02 19:13:00,2023-01-02 20:52:00,2023-01-02 19:17:40.800,2023-01-02 20:56:40.800,AIR9,AIR2,1663,A320,True,39,rainy,1272.9600000000003
Flight1237,2023-12-11 11:42:00,2023-12-11 13:32:00,2023-12-11 11:46:48.000,2023-12-11 13:36:48.000,AIR3,AIR0,1394,A340,True,32,stormy,969.5999999999999
Flight1238,2023-02-12 15:30:00,2023-02-12 17:06:00,2023-02-12 15:33:36.000,2023-02-12 17:09:36.000,AIR6,AIR1,1374,Boeing 737,True,30,rainy,1188.0
Flight1239,2023-04-21 22:02:00,2023-04-22 00:00:00,2023-04-21 22:07:00.000,2023-04-22 00:05:00.000,AIR4,AIR4,817,Boeing 737,True,50,sunny,1280.0
Flight1240,2023-04-02 09:17:00,2023-04-02 18:12:00,2023-04-02 09:24:03.000,2023-04-02 18:19:03.000,AIR5,AIR7,2441,A320,True,47,stormy,1706.1
Flight1241,2023-03-09 03:42:00,2023-03-09 07:17:00,2023-03-09 03:46:12.000,2023-03-09 07:21:12.000,AIR7,AIR6,353,A319,True,35,rainy,1218.0
Flight1242,2023-03-30 08:54:00,2023-03-30 13:31:00,2023-03-30 08:54:28.800,2023-03-30 13:31:28.800,AIR6,AIR3,1810,Boeing 777,True,4,rainy,178.56
Flight1243,2023-04-15 09:38:00,2023-04-15 16:31:00,2023-04-15 09:42:48.000,2023-04-15 16:35:48.000,AIR9,AIR2,1663,A321,True,40,rainy,1113.6
Flight1244,2023-05-06 13:12:00,2023-05-06 20:51:00,2023-05-06 13:14:02.400,2023-05-06 20:53:02.400,AIR5,AIR0,2387,A319,True,17,rainy,440.64
Flight1245,2023-10-21 22:24:00,2023-10-22 06:52:00,2023-10-21 22:28:55.200,2023-10-22 06:56:55.200,AIR6,AIR7,1837,Boeing 737,True,41,rainy,1377.6
Flight1246,2023-05-02 20:18:00,2023-05-02 22:34:00,2023-05-02 20:19:12.000,2023-05-02 22:35:12.000,AIR4,AIR8,757,A319,True,12,sunny,297.59999999999997
Flight1247,2023-07-15 20:15:00,2023-07-16 02:31:00,2023-07-15 20:20:06.000,2023-07-16 02:36:06.000,AIR7,AIR8,682,Boeing 737,True,34,stormy,1152.6
Flight1248,2023-02-06 17:09:00,2023-02-07 02:35:00,2023-02-06 17:13:21.000,2023-02-07 02:39:21.000,AIR1,AIR4,1146,A320,True,29,stormy,1365.8999999999999
Flight1249,2023-11-02 09:59:00,2023-11-02 12:07:00,2023-11-02 10:00:30.000,2023-11-02 12:08:30.000,AIR7,AIR3,1358,A320,True,10,stormy,306.0
Flight1250,2023-07-24 07:51:00,2023-07-24 12:23:00,2023-07-24 07:54:07.200,2023-07-24 12:26:07.200,AIR2,AIR0,469,A380,True,26,rainy,1085.76
Flight1251,2023-12-15 10:29:00,2023-12-15 18:57:00,2023-12-15 10:32:27.000,2023-12-15 19:00:27.000,AIR0,AIR1,653,A380,True,23,stormy,1304.1000000000001
Flight1252,2023-09-30 16:10:00,2023-10-01 02:00:00,2023-09-30 16:13:42.000,2023-10-01 02:03:42.000,AIR7,AIR1,957,A380,True,37,sunny,1413.4
Flight1253,2023-02-28 17:48:00,2023-02-28 19:10:00,2023-02-28 17:48:48.000,2023-02-28 19:10:48.000,AIR7,AIR9,1152,Boeing 777,True,8,sunny,168.0
Flight1254,2023-10-31 12:43:00,2023-10-31 22:37:00,2023-10-31 12:47:57.000,2023-10-31 22:41:57.000,AIR7,AIR9,1152,A380,True,33,stormy,1356.3
Flight1255,2023-12-22 16:57:00,2023-12-22 18:51:00,2023-12-22 16:58:54.000,2023-12-22 18:52:54.000,AIR9,AIR7,1247,A319,True,19,sunny,532.0
Flight1256,2023-09-08 14:18:00,2023-09-08 15:47:00,2023-09-08 14:18:21.600,2023-09-08 15:47:21.600,AIR4,AIR7,1842,Boeing 737,True,3,rainy,97.92000000000002
Flight1257,2023-10-27 09:07:00,2023-10-27 16:12:00,2023-10-27 09:07:54.000,2023-10-27 16:12:54.000,AIR0,AIR2,888,A380,True,6,stormy,334.8
Flight1258,2023-12-18 22:46:00,2023-12-19 04:50:00,2023-12-18 22:48:06.000,2023-12-19 04:52:06.000,AIR1,AIR8,2067,A320,True,14,stormy,499.8
Flight1259,2023-07-04 16:08:00,2023-07-05 01:05:00,2023-07-04 16:12:21.000,2023-07-05 01:09:21.000,AIR2,AIR4,687,A321,True,29,stormy,1113.6
Flight1260,2023-06-28 00:10:00,2023-06-28 03:51:00,2023-06-28 00:15:52.800,2023-06-28 03:56:52.800,AIR8,AIR2,897,A320,True,49,rainy,1611.12
Flight1261,2023-08-11 11:44:00,2023-08-11 19:21:00,2023-08-11 11:45:54.000,2023-08-11 19:22:54.000,AIR2,AIR8,182,A320,True,19,sunny,535.8
Flight1262,2023-04-02 02:26:00,2023-04-02 06:13:00,2023-04-02 02:30:48.000,2023-04-02 06:17:48.000,AIR9,AIR0,1917,A340,True,32,stormy,1536.0
Flight1263,2023-03-15 22:19:00,2023-03-15 23:35:00,2023-03-15 22:19:00.000,2023-03-15 23:35:00.000,AIR4,AIR3,2446,Boeing 777,False,0,rainy,0.0
Flight1264,2023-04-24 18:05:00,2023-04-24 21:52:00,2023-04-24 18:07:52.800,2023-04-24 21:54:52.800,AIR5,AIR8,1903,A321,True,24,rainy,858.2400000000001
Flight1265,2023-10-22 23:57:00,2023-10-23 03:27:00,2023-10-23 00:02:09.600,2023-10-23 03:32:09.600,AIR7,AIR9,1152,A380,True,43,rainy,1320.96
Flight1266,2023-03-18 09:26:00,2023-03-18 17:47:00,2023-03-18 09:29:45.000,2023-03-18 17:50:45.000,AIR2,AIR6,2038,A320,True,25,stormy,1147.5
Flight1267,2023-03-26 03:59:00,2023-03-26 06:04:00,2023-03-26 04:00:21.000,2023-03-26 06:05:21.000,AIR7,AIR8,682,A320,True,9,stormy,394.20000000000005
Flight1268,2023-11-03 18:34:00,2023-11-04 01:24:00,2023-11-03 18:36:51.000,2023-11-04 01:26:51.000,AIR8,AIR0,865,A340,True,19,stormy,1122.9
